dt,Italy,Spain,Germany,France,Switzerland,Slovenia,Belgium,United Kingdom,Ireland,Netherlands,Croatia,Serbia,Portugal,Austria,Greece,id
1956-03-01,6.4700000000000015,9.342,3.052,9.728000000000002,2.1220000000000003,2.525,5.827999999999999,5.983,7.726,5.43,3.498,0.8230000000000004,10.735,0.1419999999999999,6.392,674
1956-04-01,9.922999999999998,10.755999999999998,5.4190000000000005,10.767,4.7330000000000005,8.21,6.751999999999999,6.104,7.919,6.033000000000001,10.375,10.44,12.493,4.819,12.97,675
1956-05-01,15.417,15.351,12.598,15.615,11.329,14.456,13.445,10.736,11.300999999999998,12.464,15.822,14.62,16.532999999999998,10.984000000000002,17.124000000000002,676
1956-06-01,17.492,18.433,13.594,16.012,12.126,16.232,13.461,11.753,12.72,13.341,18.152,17.664,19.195,12.524,21.168000000000003,677
1956-07-01,21.755,21.556,17.201999999999998,18.831,15.798000000000002,20.021,17.285999999999998,13.979,14.597,16.98,21.769,20.582,21.063,16.201,24.538,678
1956-08-01,22.458,21.412,14.655,17.750999999999994,14.386,19.397,15.008,12.109000000000002,13.054,14.755999999999998,21.738000000000003,21.671000000000006,20.356,14.815,25.547,679
1956-09-01,19.578,18.721,14.163,17.782,13.616,16.472,15.592,12.783,13.494000000000002,15.155,18.14,17.136999999999997,18.293,13.127,20.971,680
1956-10-01,12.97,14.213,8.337,12.651,6.522,9.791,9.587,8.945,9.874,10.168,11.552,10.295,16.082,6.25,15.181,681
1956-11-01,7.977,7.639000000000001,2.262,8.312000000000001,0.997,2.563,4.4220000000000015,6.3820000000000014,7.705,5.564,4.238999999999999,2.496,9.664,-0.6690000000000003,11.183,682
1956-12-01,5.1,5.143000000000002,1.626,8.134,-0.772,0.0109999999999999,4.645,5.87,7.101999999999999,5.336,1.529,-0.5230000000000001,7.196000000000001,-2.492,6.336,683
1957-01-01,4.221,4.133,-0.139,6.195,-2.64,-1.789,2.322,5.325,5.948,3.694,-0.4059999999999999,-2.2960000000000003,6.758000000000001,-4.379,5.263999999999999,684
1957-02-01,7.536999999999999,9.033,3.794,9.743,2.052,4.292,5.692,4.998,5.62,5.607,6.055,4.4,10.608,1.0910000000000002,8.658999999999999,685
1957-03-01,9.159,12.164,6.585,12.361,6.209,6.924,9.117,8.594999999999999,9.664,8.504999999999999,8.144,6.102,13.339,4.5150000000000015,8.926,686
1957-04-01,10.947,10.985,7.551,11.982,6.412000000000001,9.102,9.035,8.003,8.699,8.666,10.869000000000002,10.472,12.686,5.843,12.836,687
1957-05-01,13.438,14.264,9.909,13.581,8.377,11.6,10.972,9.509,10.893,10.773,13.372,13.104,15.406,8.29,16.317,688
1957-06-01,19.952,18.243,16.827,18.089,14.78,19.266,17.195999999999998,13.302,14.073,16.408,21.168000000000003,20.347,18.539,15.896,22.963,689
1957-07-01,21.804,22.658,18.137,19.614,16.325000000000006,20.043,18.58,14.461,15.142,18.052000000000003,22.05,21.214,22.542,16.314999999999998,24.4,690
1957-08-01,21.515,22.965,15.553,18.678,14.755999999999998,18.199,16.243,13.732,14.719,16.287999999999997,20.359,20.195,22.493,14.215,25.004,691
1957-09-01,18.11,20.207,12.203,16.663,11.986,14.729,13.599,11.274,12.413,13.449000000000002,16.587999999999994,16.029999999999998,20.888,11.011,20.803,692
1957-10-01,14.236,13.946,9.132,13.68,7.855,10.064,10.496,9.808,10.511,11.216,11.68,10.577,15.375,6.8260000000000005,16.914,693
1957-11-01,10.161,8.760000000000002,4.5280000000000005,9.714,3.373,6.27,5.856,6.496,7.105,6.601,7.885999999999999,6.3660000000000005,11.036,2.773,11.796,694
1957-12-01,5.499,5.082,0.1529999999999999,6.924,-1.158,1.2879999999999998,2.269,4.631,5.957999999999998,3.2670000000000003,2.6060000000000003,-0.679,6.989999999999998,-2.056,6.629,695
1958-01-01,4.5680000000000005,6.167999999999999,-0.59,7.073,-1.822,-0.8759999999999999,2.049,3.5980000000000003,5.0950000000000015,2.5380000000000003,0.7739999999999999,-1.064,8.591000000000001,-3.903,6.151,696
1958-02-01,7.212000000000001,9.037,1.85,9.239,1.5459999999999998,3.653,4.252,4.408,6.031000000000001,4.062,5.589,4.1080000000000005,11.133,-0.1719999999999997,9.075,697
1958-03-01,5.9110000000000005,9.593,-0.157,8.357999999999999,-0.4049999999999998,1.758,2.9439999999999995,3.564,5.106,2.775,3.009,1.5419999999999998,11.076,-2.419,9.013,698
1958-04-01,9.004,10.813,5.195,10.563,3.829,7.134,6.818999999999999,6.766,8.015,6.5870000000000015,8.735,8.046,12.848,3.741,12.268,699
1958-05-01,16.773,16.616,13.614,15.988,12.854,17.105999999999998,13.448,9.618,10.216,12.63,18.718,17.979,16.500999999999998,13.968,19.226,700
1958-06-01,18.729,18.579,14.674,17.189,13.539,17.121,15.265999999999998,12.139,13.02,14.875,18.862,18.447000000000006,18.272,13.496,22.12,701
1958-07-01,21.792,21.891,17.342,19.086,16.515,20.311,17.497,14.08,14.77,17.141000000000002,22.129,21.489,21.211,16.459,24.764000000000006,702
1958-08-01,22.736,22.311,17.359,19.517,16.655,19.966,17.791,14.121,14.855,17.653,22.075,21.629,21.168000000000003,16.073,25.375,703
1958-09-01,19.363,21.34,14.948,18.636000000000006,14.353,15.962000000000002,16.384,13.662,14.405,16.324,17.517999999999994,15.935,20.344,12.878,19.663,704
1958-10-01,14.268,14.392,9.342,13.361,7.416,10.874,10.6,10.063,10.932,11.438,12.491,10.559,16.232,7.075,15.481,705
1958-11-01,10.371,9.496,4.236000000000001,9.59,3.196,6.29,5.279,6.7090000000000005,8.581,6.026,7.899,6.191,11.651,2.696,12.101,706
1958-12-01,7.097,7.992999999999999,2.097,8.398,0.2789999999999999,2.962,4.183,4.549,5.372000000000001,5.1080000000000005,5.202000000000001,3.5610000000000004,9.826,-1.0699999999999998,9.206,707
1959-01-01,4.499,7.311,-0.296,6.863,-1.7559999999999998,0.3109999999999999,1.715,2.103,3.515000000000001,2.365,1.755,-1.167,9.988,-3.373,5.574,708
1959-02-01,6.226,7.151,-0.02,7.944,0.2390000000000001,0.5499999999999999,1.976,4.761,6.781000000000001,1.8400000000000003,1.6180000000000003,-1.5,9.178999999999998,-2.5380000000000003,5.003,709
1959-03-01,10.004,10.344,6.484999999999999,11.303,5.3290000000000015,7.7269999999999985,7.865,6.984999999999999,7.803,7.553,9.254,7.31,11.524,4.593,10.238,710
1959-04-01,11.103,11.866,9.459,12.461,7.296,10.024,10.354,8.142000000000001,8.736,10.169,11.465,10.24,13.0,7.239,12.829,711
1959-05-01,14.945,14.861,12.828,15.638,11.28,13.975,13.964,11.089,12.218,13.351,15.579,14.776,15.885,10.962,17.455,712
1959-06-01,19.01,19.611,16.284000000000002,18.297,14.827000000000002,17.233999999999998,16.813,13.317,14.126,16.2,18.744,17.616,19.711,13.973,20.8,713
1959-07-01,22.533,23.68,19.542,21.017,18.091,20.598000000000003,19.885,15.083,15.52,18.933,22.244,20.886,22.801,17.081,24.221,714
1959-08-01,21.25500000000001,22.357,17.787,19.684,15.752,18.521,18.331,15.345,15.836,18.357,20.303,19.471,22.12,15.058,23.966,715
1959-09-01,18.253,19.132,14.101,18.401,13.731,14.345999999999998,16.268,13.549,14.521999999999998,15.905,15.684,14.195,19.712,11.533,19.06,716
1959-10-01,12.861999999999998,14.464,8.839,13.975,7.638999999999999,9.022,11.379,11.336,12.214,11.678999999999998,10.475,8.629000000000001,15.691,6.34,13.254,717
1959-11-01,9.249,9.523,3.375,9.712,2.011,5.477,5.473,6.843,7.431,5.957000000000001,7.084,5.146,11.412,1.656,11.033,718
1959-12-01,7.134,7.478,1.809,8.808,0.5950000000000001,3.646,4.306,5.589,6.252999999999999,4.474,5.678999999999999,3.444,9.507,-0.339,9.456,719
1960-01-01,4.712,6.246,-0.452,6.723,-2.219,-0.698,2.089,4.102,5.017,2.94,0.617,-1.707,8.681000000000001,-4.059,6.9030000000000005,720
1960-02-01,6.233,8.067,0.1639999999999999,8.213000000000001,-0.002,1.4480000000000002,3.451,3.887,4.302,3.4560000000000004,3.2550000000000003,1.163,10.101,-2.354,7.912000000000001,721
1960-03-01,8.605,10.504,4.46,10.851,3.932,5.665,6.869,6.135,7.4620000000000015,6.176,7.367000000000001,5.468999999999999,11.924,2.579,9.177,722
1960-04-01,10.945,12.333,7.532,12.046,6.489,9.337000000000002,9.315,8.204,9.062,8.977,10.852,9.886,14.140999999999998,6.045999999999999,12.715,723
1960-05-01,15.608,16.543,12.970999999999998,16.297,11.977,13.83,14.116,11.504,12.416,13.187,15.153,14.248,16.835,11.14,17.712,724
1960-06-01,19.942,20.86,16.423000000000002,18.781,15.351,18.23,16.904,14.114999999999998,14.732,16.288,19.901,18.636000000000006,20.655,14.87,21.645,725
1960-07-01,20.546,22.091,15.793,18.152,14.282000000000002,17.758000000000006,15.931,13.555,14.416,15.893,19.745,19.011,21.598000000000003,14.234000000000002,23.708,726
1960-08-01,21.542,21.615,16.396,18.525,15.137,18.972,16.651,13.527,14.294,16.383,21.144,20.606,20.617,15.204,24.583,727
1960-09-01,17.386999999999997,18.926,12.931,16.087,11.106,14.335,13.953,11.941,12.662999999999998,14.316,16.174999999999994,15.079,19.387,10.949000000000002,19.82,728
1960-10-01,14.181,12.582,9.07,13.108,7.126,11.401,10.630999999999998,9.439,9.914,11.095,13.476,12.884,14.021,7.5710000000000015,17.737000000000005,729
1960-11-01,10.630999999999998,10.234,5.916,11.018999999999998,4.284000000000002,7.057,7.582000000000001,6.811,7.398,8.107999999999999,9.037,7.941,12.067,3.44,13.617,730
1960-12-01,6.542000000000001,5.377000000000002,0.966,6.53,-0.904,3.212,2.373,3.8170000000000006,4.404999999999999,3.4770000000000003,5.394,4.401999999999999,7.837000000000001,-1.2949999999999997,10.544,731
1961-01-01,4.301,5.5360000000000005,-1.107,6.83,-1.964,-1.152,1.786,3.723,4.851,2.343,0.8979999999999999,-1.0910000000000002,7.725,-4.604,6.12,732
1961-02-01,7.023,9.991,4.368,10.417,2.9410000000000003,3.59,6.667999999999999,6.683,7.856,6.5280000000000005,4.756,1.7640000000000002,11.78,0.81,6.282,733
1961-03-01,9.312,11.543,6.34,11.15,4.926,7.474,7.831999999999999,7.91,8.865,7.695,8.814,7.131,14.193,4.2200000000000015,10.443,734
1961-04-01,13.433,13.365,10.698,14.032,9.247,12.48,11.587,8.544,9.41,10.731000000000002,13.986,12.967,13.762,9.61,15.007,735
1961-05-01,14.991,17.099,10.758,14.75,9.705000000000002,13.204,11.753,9.818,10.951,11.345999999999998,14.708,13.668,18.026,9.448,17.839000000000002,736
1961-06-01,19.622,19.957,16.227999999999998,18.095,14.838,18.419,16.029,12.649,13.168,15.73,19.994,19.035,20.019,15.27,22.081,737
1961-07-01,21.262,22.677,15.601,18.945,15.087000000000002,18.277,16.156,13.293,14.026,15.862000000000002,20.37,19.716,22.253,14.58,24.105,738
1961-08-01,21.761000000000006,22.831,16.259,19.06,15.677,18.825000000000006,16.901,13.627,14.251,16.459,20.747,20.127,23.442,15.299,24.387,739
1961-09-01,20.549,20.706,16.777,19.572000000000006,16.131999999999998,17.445999999999998,17.813,13.361,13.476,17.3,18.824,17.134999999999998,20.137,14.909,20.541,740
1961-10-01,14.748,14.277,10.699000000000002,14.167000000000002,8.982999999999999,11.911,11.651,9.844,9.975,12.082,13.634,12.297,15.189,8.579,16.018,741
1961-11-01,9.986,9.593,3.674,9.494,2.6750000000000003,5.921,5.03,5.928,6.884,5.68,7.856999999999998,7.103999999999999,11.344,1.888,13.437,742
1961-12-01,5.859,8.058,-0.805,7.91,-0.351,-0.208,2.024,2.640000000000001,4.02,2.1660000000000004,1.7120000000000002,-0.203,10.532,-3.782,7.92,743
1962-01-01,5.852,7.178,1.362,7.962000000000001,-0.3299999999999998,0.4959999999999999,3.259,4.421,5.259,3.88,2.256,0.2829999999999999,8.975,-2.668,7.335,744
1962-02-01,4.707999999999998,7.0,0.157,7.045,-1.34,0.4059999999999998,2.424,4.7,5.931,3.209,1.6930000000000005,-1.0069999999999997,9.085,-2.7910000000000004,5.614000000000001,745
1962-03-01,6.0150000000000015,8.937999999999997,0.4209999999999998,7.495000000000001,-0.4489999999999994,1.851,2.3349999999999995,2.95,4.414,2.449,3.377,2.403,11.057,-1.4619999999999995,10.159,746
1962-04-01,11.052,11.86,8.345,11.761,6.3340000000000005,9.590000000000002,8.667,6.8100000000000005,7.965000000000002,8.202,11.585,10.831,13.528,6.779999999999999,13.307,747
1962-05-01,14.632,15.44,10.071,14.009,9.093,12.963,10.707,9.121,10.265,10.338,15.189,15.717,16.261,9.079,18.604,748
1962-06-01,18.432,19.476,14.31,17.298000000000002,13.553,15.767,14.761,12.179,12.614,13.949000000000002,17.778000000000006,17.397000000000002,20.53,12.575,21.687,749
1962-07-01,21.666,22.556,15.444,18.925,15.492,18.137,15.814,13.01,14.142,15.055,20.287,20.06,21.256,14.512,24.573,750
1962-08-01,23.354000000000006,23.725,16.428,19.786,17.381,20.711,16.532,12.895,13.707,15.762,22.728,22.19100000000001,22.467,16.622,25.699,751
1962-09-01,19.231,20.815,12.823,17.0,12.709,14.921,13.638,11.435,12.041,13.559,16.898999999999994,16.583,20.594,11.477,21.632,752
1962-10-01,14.476,15.927,9.256,13.995,8.292,10.586,10.655,9.872,10.605,11.241,12.343,11.252,17.622999999999994,7.0920000000000005,16.392,753
1962-11-01,8.703,7.644000000000001,2.7,8.498999999999999,1.046,4.4350000000000005,4.138,5.553999999999999,6.649,4.935,6.697,6.919,9.864,0.8590000000000001,13.788,754
1962-12-01,3.775,5.192,-3.4180000000000006,5.197000000000001,-3.932,-2.729,-0.432,2.9810000000000003,5.180999999999999,0.189,-0.7749999999999999,-2.739,7.931999999999999,-6.783,6.662999999999999,755
1963-01-01,1.9839999999999995,5.731,-7.544,2.81,-6.837999999999999,-5.4,-5.1770000000000005,-0.4699999999999998,0.7270000000000003,-4.696000000000001,-3.745,-6.1480000000000015,8.513,-9.067,5.291,756
1963-02-01,2.947,5.2940000000000005,-5.823,3.767,-5.335,-3.077,-3.067,0.456,2.521,-3.0010000000000003,-1.3419999999999996,-1.6880000000000002,7.876999999999999,-7.45,7.867999999999999,757
1963-03-01,6.939,9.727,2.562,9.588,1.7520000000000002,3.465,5.377999999999999,5.733,7.0310000000000015,4.92,4.998,3.193,11.16,0.0780000000000002,8.267999999999999,758
1963-04-01,11.424,11.559,8.434000000000001,12.107,7.183,10.358,9.422,7.439,8.122,8.913,11.949000000000002,10.681,13.062,7.322999999999999,12.797,759
1963-05-01,14.928,15.121,12.145,14.395,10.286,14.146,11.774,9.28,9.959,11.269,15.872,15.418,16.323999999999998,10.640999999999998,17.112000000000002,760
1963-06-01,18.987,18.921,16.077,17.461000000000002,14.012,18.176,15.989,13.015999999999998,13.798,15.758,20.22300000000001,19.488000000000003,18.614,14.937,22.147,761
1963-07-01,22.699,22.722,18.009,19.761,17.125999999999998,20.675,17.46,13.35,14.075,16.698,22.542,21.628,22.01,17.035,25.281,762
1963-08-01,21.541,21.25,16.447,17.838,14.707,19.446,15.914,12.726,13.693,16.032,21.607,21.864,20.674,15.427,25.494,763
1963-09-01,18.802,18.158,14.183,16.655,12.943,16.43,14.524,11.657,12.27,14.541,18.146,17.511999999999997,18.936,13.138,21.865,764
1963-10-01,13.514,15.745,8.305,13.515999999999998,7.76,10.074,9.66,9.744,11.053,10.072,11.655,10.542000000000002,17.604,6.763999999999999,15.939,765
1963-11-01,12.022,10.84,7.221999999999999,11.87,5.62,9.445,8.54,7.186,7.643,8.901,11.259,9.055,12.449000000000002,5.276,13.121,766
1963-12-01,5.468,5.675,-3.3710000000000004,5.106,-3.411,-2.412,-1.3010000000000006,3.3720000000000003,4.566999999999998,-0.2489999999999997,-0.5609999999999999,-1.56,8.272,-6.291,8.693999999999999,767
1964-01-01,3.24,5.482,-2.882,5.045,-3.847,-4.501,-0.0790000000000001,4.128,5.984,1.169,-3.2270000000000003,-5.605,8.655000000000001,-7.544,3.72,768
1964-02-01,5.577000000000001,8.055,0.506,8.456,0.2590000000000001,0.7579999999999999,3.91,4.734,5.728,3.768,2.0520000000000005,-0.535,10.196,-2.044,6.0600000000000005,769
1964-03-01,7.952999999999999,9.347,0.7469999999999999,8.869000000000002,1.3530000000000002,3.45,3.49,4.471,6.327000000000001,3.116,5.134,3.912,10.79,-0.617,9.789,770
1964-04-01,11.419,11.556,8.755,12.226,7.456,10.136,9.314,7.787000000000001,8.411000000000001,9.053,11.605,10.58,12.757,7.338999999999999,12.94,771
1964-05-01,16.072,18.426,13.683,16.453,12.368,14.389,14.806,11.486,11.997,14.179,15.674,14.014,18.322,11.630999999999998,16.758,772
1964-06-01,20.521,19.803,17.12,18.34,15.698,19.492,16.399,12.204,12.959,15.673,21.222,20.376,19.956,16.095,22.495,773
1964-07-01,22.115,23.27,18.296,20.592,17.908,19.72,18.452,14.12,14.722,17.223000000000006,21.227,19.987,22.065,16.701,23.721,774
1964-08-01,21.335,22.714,16.402,19.397,15.571,18.294,17.262999999999998,13.61,14.379,16.744,19.885,18.998,22.459,14.717,23.461,775
1964-09-01,18.446,21.849,14.083,18.126,13.368,15.329,15.331,12.591,13.644,15.007,16.733999999999998,15.396999999999998,21.851,12.2,19.603,776
1964-10-01,13.283,13.524,7.218999999999999,11.893,6.2620000000000005,9.707,8.222000000000001,8.379000000000001,9.57,8.816999999999998,11.793,11.627,15.462,5.702999999999999,16.722,777
1964-11-01,9.969,9.442,4.853,10.014,3.79,6.511,6.322,6.988,8.219999999999999,7.007000000000001,8.154,6.407,11.561,3.2350000000000003,12.127,778
1964-12-01,5.966,5.309,0.0539999999999999,6.474,-1.4820000000000002,0.885,1.6999999999999995,3.652,5.071000000000001,2.882,2.616,1.154,7.3599999999999985,-2.9760000000000004,8.347000000000001,779
1965-01-01,5.132999999999999,5.611000000000001,0.8850000000000001,6.879,-1.1389999999999998,0.6309999999999999,2.373,3.479,3.9620000000000006,3.164,2.248,0.0269999999999996,7.966,-2.492,6.6000000000000005,780
1965-02-01,2.7139999999999995,5.25,-1.9490000000000005,5.2010000000000005,-3.899,-2.079,0.8869999999999998,3.747,4.132,2.2790000000000004,-0.8369999999999997,-3.706,7.941999999999998,-5.901,4.299,781
1965-03-01,7.754,10.02,2.479,9.651000000000002,2.12,5.154,5.279,5.074,6.424,4.8,6.8580000000000005,5.187,11.906,0.8940000000000001,9.236,782
1965-04-01,9.819,11.953,6.827999999999999,11.309,5.205,7.991,8.078,7.19,8.354000000000001,7.848000000000001,9.464,8.285,13.69,4.888999999999999,11.938,783
1965-05-01,14.587,17.076,11.325,14.885,10.106000000000002,12.868,12.643999999999998,10.112,11.102,12.057,14.505999999999998,13.995,18.049,9.507,16.634,784
1965-06-01,19.19,20.727,15.720999999999998,17.726,14.588,17.677,15.76,12.758,13.423,15.142,19.347,18.567,20.215,14.609000000000002,22.249,785
1965-07-01,21.916,21.678,15.525,18.224,14.892,19.078,15.534,12.3,13.583,15.361,21.346,20.971,20.119,15.024,24.713,786
1965-08-01,20.647,22.37,15.449000000000002,18.363,14.624,17.445999999999998,16.277,13.225,14.16,15.907999999999998,19.36,18.506,22.042,13.933,22.765,787
1965-09-01,17.355999999999998,17.178,13.217,15.46,10.879,15.244000000000002,13.469,11.303,11.592,13.824000000000002,17.182000000000002,17.391,17.799,11.818,21.172,788
1965-10-01,13.935,14.955,8.549,14.175999999999998,7.847,9.699,10.403,9.995,11.164,10.762,11.25,9.98,16.271,6.4460000000000015,14.903,789
1965-11-01,9.787,9.495,1.356,9.43,2.006,4.167,3.571,4.546,5.434,3.504,6.143,4.972,11.083,0.1680000000000001,12.061,790
1965-12-01,6.629,7.546,2.211,8.718,0.358,1.976,4.21,4.125,5.497000000000001,4.69,4.21,2.371,9.53,-1.2499999999999998,8.824,791
1966-01-01,3.1860000000000004,8.361,-2.966,6.207999999999999,-3.777,-2.8160000000000003,-0.074,3.207,4.7700000000000005,0.6509999999999999,-1.457,-3.43,10.909,-6.266,5.638,792
1966-02-01,8.516,9.654,3.489,10.658,3.6010000000000004,6.202999999999999,6.244,4.961,6.773,4.629,7.7650000000000015,5.745,10.954999999999998,3.015,10.178,793
1966-03-01,7.411,9.129,3.448,9.322,2.0740000000000003,4.561999999999999,5.374,6.372999999999999,7.565,5.478,6.018,4.928999999999999,11.647,1.195,9.41,794
1966-04-01,12.146,12.345999999999998,8.716000000000001,13.046,8.012,11.22,9.684,6.291,7.601000000000001,8.424000000000001,12.746,11.759,13.308,8.197000000000001,14.277,795
1966-05-01,15.375,16.199,13.224,15.255,11.457,14.313,13.55,9.921,10.752,13.348,15.788,14.859000000000002,17.246,11.278,16.941,796
1966-06-01,20.133,19.09,17.163,18.474,15.247,18.608,17.317,13.566,14.087,17.05,19.926,18.046000000000006,19.012,15.22,21.426,797
1966-07-01,20.68,21.847,16.006,18.214,14.485,18.435,16.002,13.297,14.479,15.93,20.452,20.11,21.617,14.692,24.588,798
1966-08-01,21.089,22.476,15.936,18.44,14.349,18.057,16.343999999999998,13.147,14.195,16.247,20.307,20.388,21.45,14.207,25.236,799
1966-09-01,19.151,20.867,13.723,17.961000000000006,13.879,16.178,14.799,12.714,13.890999999999998,14.575,17.697999999999997,16.458,21.208,12.773,20.697000000000006,800
1966-10-01,15.755,13.638,11.23,14.466,10.121,13.761,11.769,9.091,9.169,11.838,15.553,14.740000000000002,14.601,10.316,18.994,801
1966-11-01,7.776,7.451,2.216,8.244,0.4790000000000001,3.431,3.996,5.239000000000001,5.824,5.131,5.715,5.476999999999999,9.438,-0.0119999999999997,12.744000000000002,802
1966-12-01,5.269,6.581,1.5630000000000002,8.294,-0.6629999999999999,1.145,3.814,4.912000000000001,6.47,4.633,2.915,0.8160000000000001,8.552,-2.134,7.763,803
1967-01-01,3.859,5.667000000000001,0.3040000000000001,6.864,-1.763,-1.516,2.603,4.5,5.5440000000000005,3.532,-0.6259999999999999,-3.583,7.960000000000001,-3.777,4.841,804
1967-02-01,5.585,7.701,2.729,8.572000000000001,0.5000000000000001,1.833,4.904999999999999,5.506,5.9190000000000005,5.456,3.322,0.667,9.838,-0.8190000000000001,5.609,805
1967-03-01,9.072,11.013,5.643,10.623,4.101,6.74,7.02,6.573,6.8450000000000015,7.297000000000001,8.127,6.3740000000000006,13.075,3.144,9.389,806
1967-04-01,10.325,10.924,6.632999999999999,11.38,5.392,8.435,7.822999999999999,7.172000000000001,8.616000000000001,7.524000000000001,10.079,9.6,13.089,5.212999999999999,12.622,807
1967-05-01,15.582,14.261,12.836,14.636,10.755,14.69,13.076,9.114,9.357,12.86,16.160999999999998,15.384,14.414,11.291,17.944000000000003,808
1967-06-01,18.000999999999994,18.39,14.969,17.066,13.362,16.89,15.297,12.562,13.515999999999998,14.785,18.427,17.380000000000006,19.605,13.673,20.839,809
1967-07-01,22.943,23.655,18.948,20.708,18.036,21.083,19.122,14.664,14.827,18.265,22.684,21.047,21.929,17.621,24.166,810
1967-08-01,22.355,22.416,16.954,19.236,15.908,19.418000000000006,17.266,13.897,14.327,17.052999999999994,21.426,20.974,21.405,15.547,25.159,811
1967-09-01,18.53,18.988,14.255999999999998,16.753,12.380999999999998,16.347,14.711,12.351,12.899,14.965,18.214,17.479999999999997,19.201,12.539,20.975,812
1967-10-01,15.594,16.131,11.317,15.047,10.227,12.046,11.964,9.46,9.614,12.194,13.862,12.804,16.627,9.173,16.707,813
1967-11-01,10.679,10.139,3.922,10.012,3.3510000000000004,6.045,4.878,5.7410000000000005,6.5120000000000005,5.965,7.790999999999999,6.06,11.525,2.024,12.049,814
1967-12-01,5.122000000000001,5.09,-0.011,6.1530000000000005,-2.4490000000000003,-0.4300000000000001,2.014,4.458,5.920999999999999,3.628,1.3880000000000003,-0.3929999999999999,7.728,-3.571,8.006,815
1968-01-01,3.209,6.363,-1.378,6.712000000000001,-2.693,-2.652,1.615,4.413,6.122000000000001,2.0580000000000003,-0.7569999999999999,-2.91,8.665000000000001,-5.135,4.3580000000000005,816
1968-02-01,6.848,7.692,0.6729999999999999,7.612,0.2220000000000001,3.094,2.044,2.376,3.2260000000000004,2.193,4.82,2.907,9.577,-0.784,8.234,817
1968-03-01,8.318,8.949,4.699999999999998,9.824000000000002,3.343,5.824,6.372000000000001,6.067,6.627000000000002,6.457999999999999,7.205,5.25,10.87,2.3680000000000003,8.854,818
1968-04-01,12.502,11.583,9.178,12.396,7.754,11.299,9.852,7.1930000000000005,7.74,9.421,13.103,12.666,12.261,7.928,14.588,819
1968-05-01,15.737,14.723,11.234000000000002,14.06,10.058000000000002,14.561,11.579,8.599,9.564,11.233,16.8,17.604,15.787999999999998,10.991,20.509,820
1968-06-01,18.608,19.683,16.296,17.377,13.973,17.631,15.81,13.087,13.755,15.716,19.576,18.937,19.706,14.614,21.911,821
1968-07-01,21.603,22.764,16.579,19.034,15.713,19.207,16.892,13.385,14.300999999999998,16.590999999999998,21.158,20.141,21.818,15.238,24.718000000000004,822
1968-08-01,20.052,21.927,16.782,18.432,14.219,17.792,17.151,13.888,15.177,17.462,19.467,18.349,21.628,14.267,23.219,823
1968-09-01,18.054,19.021,13.915,16.62,11.922,15.119000000000002,14.749,12.553,13.265999999999998,15.081,16.775,15.955999999999998,18.913,11.688,20.603,824
1968-10-01,14.341,16.997,10.216,15.209,9.568,11.262,11.994000000000002,11.217,12.352,12.111,12.461,10.456,17.994,7.912000000000001,15.027,825
1968-11-01,9.806,10.462000000000002,3.847,9.76,3.03,5.9350000000000005,4.936,6.422999999999999,7.806,5.797999999999999,7.887,6.77,12.774,2.492,12.1,826
1968-12-01,5.065,7.102,-2.1590000000000003,6.537000000000001,-2.366,-1.6980000000000002,-0.0460000000000002,3.5900000000000007,5.13,0.4769999999999999,0.4330000000000003,-0.8390000000000001,9.141,-5.0280000000000005,7.252999999999999,827
1969-01-01,4.513,7.142,0.0659999999999999,7.932,-1.3609999999999998,-0.995,3.909,5.216,5.6400000000000015,4.373,0.0729999999999999,-3.82,9.397,-3.832,4.835,828
1969-02-01,4.478999999999999,5.734999999999999,-2.197,5.856,-3.0380000000000003,-0.3109999999999999,0.1809999999999996,1.481,2.427,0.4490000000000003,1.64,0.413,8.206999999999999,-3.971,8.346,829
1969-03-01,7.749,9.265,1.113,9.564,2.29,3.74,4.071999999999999,3.5730000000000004,5.104,2.863,5.323,3.3560000000000003,10.941,0.3680000000000001,8.998,830
1969-04-01,10.51,11.428,7.136,11.864,5.718999999999999,8.729000000000001,8.446,6.756,7.856000000000001,7.937000000000001,10.401,9.223,12.582,5.8420000000000005,11.825,831
1969-05-01,16.756,14.81,13.317,15.394,12.019000000000002,16.033,13.602,9.752,10.548,12.895,17.919,17.796,14.855999999999998,13.053,19.502,832
1969-06-01,17.704,17.983,15.054,16.688,12.489,16.7,15.318,12.503,13.222,15.298,18.332,17.523000000000003,18.462,12.941,22.136,833
1969-07-01,21.211,23.357,18.735,20.144,17.139000000000006,19.44400000000001,18.768,14.849,15.26,18.239,20.821,19.074,23.485,16.453,23.009,834
1969-08-01,21.055,22.426,17.051000000000002,19.214,15.145,18.071,17.62,14.673,14.957,18.015,19.926,19.591,22.304,14.286,23.903,835
1969-09-01,18.707,17.012999999999998,14.315,17.264,13.428,16.03,15.101,12.627,13.338,15.191,17.662,16.807000000000002,17.709,12.873,21.56,836
1969-10-01,14.662,14.947,10.219,14.859000000000002,9.048,10.809,12.469,11.67,12.795000000000002,12.914,12.231,10.466,16.718,7.91,15.385,837
1969-11-01,10.586,8.933,5.052,10.091,3.258,7.403,6.2780000000000005,4.892,5.484,7.061,9.547,8.071,10.55,2.875,12.693,838
